name,price_range,stars,neighborhood,business_id,hours,is_open,address,review_count,longitude,latitude,postal_code,cuisine
Bar Milano,2,2.5,Harbourfront,gMONN1bKUHlNKPrYGSADLQ,,1,207 Queens Quay W,44,-79.3808612,43.639499,M5J 1A7,Pizza
Pizzeria Via Mercanti,2,4,Kensington Market,T7yKffTuhiIZclsgjfgowA,"""""""['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-23:0', 'Friday 11:0-0:0', 'Saturday 11:0-0:0', 'Sunday 11:0-22:0']""""""",1,188 Augusta Avenue,147,-79.4019622,43.6541053,M5T 1M1,Pizza
241 Pizza,1,3,Dovercourt,ng93vMQLaUwLCvsz5t06tQ,,1,1055 Bloor Street W,11,-79.4324156,43.660492,M6H 1M4,Pizza
Pizzeria Via Mercanti,2,4,Leslieville,ngpwNIImAFfEl1wzaDDWGA,,1,1501 Gerrard Street East,19,-79.3196334,43.6724498,M4L 2A4,Pizza
Pizza Pizza,1,2.5,Church-Wellesley Village,V_P9yqnmr9Ol42VWfFjW4g,"""""""['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-3:0', 'Friday 11:0-3:0', 'Saturday 11:0-3:0', 'Sunday 11:0-2:0']""""""",1,68 Wellesley Street E,10,-79.3806846,43.6659478,M4Y 1H2,Pizza
Uncle Tony's,2,4,St. Lawrence,mH_T6JbQkGdWcL0htKvNxA,"""""""['Monday 11:30-22:30', 'Tuesday 11:30-22:30', 'Wednesday 11:30-22:30', 'Thursday 11:30-22:30', 'Friday 11:30-0:0', 'Saturday 17:0-0:0']""""""",1,38 Wellington Street E,29,-79.3750309,43.648368,M5E 1C7,Pizza
Chicago Don,3,3,Dovercourt,SLCz2CaXXHJefrB942486w,"""""""['Monday 17:0-23:0', 'Tuesday 17:0-23:0', 'Wednesday 17:0-23:0', 'Thursday 17:0-23:0', 'Friday 17:0-0:0', 'Saturday 17:0-0:0', 'Sunday 17:0-23:0']""""""",0,901 Bloor Street W,10,-79.4262935,43.6617522,M6H 1L2,Pizza
New York Cafe,1,3.5,Riverdale,lf-H2l65FE0oluEco-m4KA,"""""""['Monday 7:0-23:0', 'Tuesday 7:0-23:0', 'Wednesday 7:0-23:0', 'Thursday 7:0-23:0', 'Friday 7:0-1:0', 'Saturday 7:0-1:0', 'Sunday 7:0-23:0']""""""",1,757 Broadview Avenue,33,-79.3586501,43.6760389,M4K 2P6,Pizza
Napolitan Brick Oven Pizza,2,4.5,Etobicoke,s7XVRYnDgohSDlwtta5euQ,"""""""['Tuesday 12:0-21:0', 'Wednesday 12:0-21:0', 'Thursday 12:0-21:0', 'Friday 12:0-21:0', 'Saturday 12:0-21:0', 'Sunday 16:0-21:0']""""""",1,1020 Islington Avenue,19,-79.5186772,43.6310849,M8Z 6A4,Pizza
Pizzaiolo,2,3,Church-Wellesley Village,EYKDklUoHuZ4g4mjx9q0mA,,0,461 Church Street,11,-79.3799896,43.6642642,M4Y 2C7,Pizza
Pizzeria Libretto Danforth,2,4,The Danforth,OIdOJaNS8M624F58XGV3PQ,"""""""['Monday 11:30-22:0', 'Tuesday 11:30-22:0', 'Wednesday 11:30-22:0', 'Thursday 11:30-22:0', 'Friday 11:30-23:0', 'Saturday 11:30-23:0', 'Sunday 11:30-22:0']""""""",1,550 Danforth Avenue,238,-79.3475845,43.6785541,M4K 1P7,Pizza
Telepizza,1,2.5,Dufferin Grove,SEyDJL4IHSEK9ThpOgJN0g,,1,836 College St,3,-79.4229797,43.6544428,M6H 1A2,Pizza
TrueTrue,2,4,Corktown,5WJOM9DefIvLOIrntDIv-A,"""""""['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-22:0', 'Saturday 12:0-22:0', 'Sunday 12:0-22:0']""""""",1,169 King Street E,85,-79.3713047,43.6503484,M5R 1J4,Pizza
Mr Ciao,2,3.5,Riverdale,Wppq3ceZDMNCr24X4i-kfw,"""""""['Monday 17:0-2:0', 'Tuesday 17:0-2:0', 'Wednesday 17:0-2:0', 'Thursday 17:0-2:0', 'Friday 17:0-2:0', 'Saturday 17:0-2:0', 'Sunday 17:0-2:0']""""""",0,598 Gerrard Street E,24,-79.3518608,43.665616,M4M 1Y3,Pizza
Gino's Pizza,1,1.5,Bickford Park,vC2VWfjDMtnQMELHx0tm5Q,,1,802 College St,7,-79.4216623,43.6547603,M6G 1C8,Pizza
Amicos Pizza Ristorante,2,3,Parkdale,Kdt5XrqARBMIH694fgnyuA,"""""""['Monday 16:0-4:0', 'Wednesday 16:0-4:0', 'Thursday 16:0-4:0', 'Friday 16:0-4:0', 'Saturday 16:0-4:0', 'Sunday 16:0-4:0']""""""",1,1648 Queen Street W,26,-79.443082,43.639388,M6R 1B2,Pizza
Pizzaiolo,1,2.5,Yorkville,diosugZoYfZtzNhClRC6LA,,1,834 Yonge St,11,-79.387639,43.6713271,M4W,Pizza
Pizza Pizza,1,2,Queen Street West,Idk-QTyUZq9w0ALh5cyvrw,"""""""['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-3:0', 'Friday 11:0-3:0', 'Saturday 11:0-3:0', 'Sunday 11:0-2:0']""""""",1,228 Queen Street W,8,-79.3900762,43.6503226,M5V 1Z6,Pizza
Pizza Pizza,1,1.5,The Beach,2xP6Ng5FVqIhnYgFtrQNYQ,"""""""['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-3:0', 'Friday 11:0-3:0', 'Saturday 11:0-3:0', 'Sunday 11:0-2:0']""""""",1,1881 Queen Street E,7,-79.3055517,43.6687021,M4L 1H3,Pizza
Amato Pizza,1,2,Downtown Core,l2KV-9-dkrvhZF6lNrPpCw,"""""""['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-4:0', 'Friday 11:0-4:0', 'Saturday 11:0-4:0', 'Sunday 11:0-0:0']""""""",1,429 Yonge Street,32,-79.3823879,43.6604422,M5B 1T1,Pizza
Freshslice Pizza,1,3,Willowdale,i2O5tXByY_m5cSeV3dKu-w,,1,5223 Yonge St,13,-79.4131949,43.7713411,M2N 5P8,Pizza
Blaze Fast-Fire'd Pizza,2,4.5,Ryerson,pSMK_FtULKiU-iuh7SMKwg,"""""""['Monday 11:0-23:0', 'Tuesday 11:0-23:0', 'Wednesday 11:0-23:0', 'Thursday 11:0-23:0', 'Friday 11:0-0:0', 'Saturday 11:0-0:0', 'Sunday 11:0-23:0']""""""",1,10 Dundas St,216,-79.38004275,43.65653133,M5B 0A1,Pizza
Baldini Restaurant,2,3.5,Leslieville,wQMw6kc24uUQqqUGxe3Ztg,"""""""['Monday 11:30-15:0', 'Monday 17:0-22:0', 'Tuesday 11:30-15:0', 'Tuesday 17:0-22:0', 'Wednesday 11:30-15:0', 'Wednesday 17:0-22:0', 'Thursday 11:30-15:0', 'Thursday 17:0-22:0', 'Friday 11:30-15:0', 'Friday 17:0-22:30', 'Saturday 17:0-22:30', 'Sunday 17:0-22:0']""""""",1,1012 Queen Street E,41,-79.339032,43.661413,M4M 1K1,Pizza
Magic Oven,2,3.5,The Danforth,HcO6gAwDePNiJ-LKeoKYaw,"""""""['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-23:0', 'Friday 11:0-23:0', 'Saturday 11:0-23:0', 'Sunday 12:0-22:0']""""""",0,798 Danforth Avenue,35,-79.3416014,43.6797379,M4J 1L6,Pizza
Pizza Pizza,1,1.5,Scarborough,E4wuEcTEmuq7kvgSbTDLFQ,"""""""['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-3:0', 'Friday 11:0-3:0', 'Saturday 11:0-3:0', 'Sunday 11:0-2:0']""""""",1,"""""""2900 Warden Avenue, Unit 205 207""""""",6,-79.3184634,43.7983618,M1W 2S8,Pizza
Vinny Massimo's Pizza & Pasta,2,3.5,West Queen West,e1q9kpu9wzyFHLkKegf49w,,0,1130 Queen Street W,23,-79.4239029,43.6431907,M6J,Pizza
Pizzaiolo,2,3,Mount Pleasant and Davisville,nY7fbhtSoofHCJ18x0lNhQ,,0,2221 Yonge Street,5,-79.3979253,43.7060203,M4S 2B4,Pizza
Pizza Pizza,1,1.5,The Annex,HD7GoWA4e3AeBfb0KPCy8Q,"""""""['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-3:0', 'Friday 11:0-3:0', 'Saturday 11:0-3:0', 'Sunday 11:0-2:0']""""""",1,328 Bloor Street W,15,-79.403651,43.6669472,M5S 1W5,Pizza
Colombo's Pizza,1,3,The Danforth,BrMqGmsqIqa_Qjyk4EiFGA,,0,1794 Danforth Avenue,8,-79.3188248,43.6845136,M4C 1H8,Pizza
Albany Pizza,2,4,Brockton Village,9EFl_EUSaW3Qiq-8Hlc92g,,1,222 Lansdowne Avenue,42,-79.4394354,43.6490601,M6K,Pizza
Classico Louie's Pizzeria,1,3.5,Yonge and Eglinton,hUGsHeHHPfJ4gpj4LwHyXw,"""""""['Monday 11:0-0:0', 'Tuesday 11:0-0:0', 'Wednesday 11:0-0:0', 'Thursday 11:0-0:0', 'Friday 11:0-0:0', 'Saturday 11:0-0:0', 'Sunday 11:0-23:0']""""""",1,2549 Yonge Street,25,-79.399421,43.713297,M4P 2H9,Pizza
Pastizza,2,4,St. Lawrence,cSSgeQQOz2modfT7zTHJHQ,"""""""['Monday 11:30-22:0', 'Tuesday 11:30-22:0', 'Wednesday 11:30-22:0', 'Thursday 11:30-22:0', 'Friday 11:30-0:0', 'Saturday 11:30-0:0', 'Sunday 11:30-22:0']""""""",0,118 The Esplanade,52,-79.3719852,43.6481186,M5E 1A9,Pizza
Supermodel Pizza,1,3,Little Italy,SAEGVsnptCMREqLSiNRX1Q,"""""""['Monday 11:0-23:0', 'Tuesday 11:0-23:0', 'Wednesday 11:0-23:0', 'Thursday 11:0-0:0', 'Friday 11:0-4:0', 'Saturday 11:0-4:0', 'Sunday 11:0-23:0']""""""",0,772 College St,6,-79.4204363,43.6548712,M6G 1C6,Pizza
King Slice,1,3.5,High Park,amsvLzfEvCzLwP0MnXAJ1w,"""""""['Monday 11:0-0:0', 'Tuesday 11:0-0:0', 'Wednesday 11:0-0:0', 'Thursday 11:0-0:0', 'Friday 11:0-0:0', 'Saturday 11:0-0:0', 'Sunday 11:0-0:0']""""""",1,1598 Bloor St W,73,-79.4549508,43.6559437,M6P 1A7,Pizza
Osteria Dei Ganzi,2,3.5,Church-Wellesley Village,liCPyfxs-CYXAV_zAmB9dw,"""""""['Tuesday 17:0-22:0', 'Wednesday 17:0-22:0', 'Thursday 17:0-22:0', 'Friday 17:0-22:0', 'Saturday 17:0-22:0', 'Sunday 17:0-22:0']""""""",0,504 Jarvis Street,51,-79.3789748,43.6672279,M4Y 2H6,Pizza
Pizza Hut,2,1.5,St. Lawrence,vQXhuCQ4Wc3WWesp9hy3VQ,"""""""['Monday 11:0-23:0', 'Tuesday 11:0-23:0', 'Wednesday 11:0-23:0', 'Thursday 11:0-23:0', 'Friday 11:0-1:0', 'Saturday 11:0-1:0', 'Sunday 12:0-23:0']""""""",1,"""""""77 Lower Jarvis Street, Unit 2""""""",9,-79.3707212,43.6477197,M5E 1R8,Pizza
Pizzaville,2,4.5,Seaton Village,r0wnhsHteNXUgWcRcL9ZlA,,1,635 Markham Street,5,-79.4123777,43.6652394,M6G 2M1,Pizza
Mamma's Pizza,1,2.5,Downtown Core,_yx1DWYyEI57N1pI45TVOg,,1,334 Yonge St,3,-79.3816022,43.6574371,M5B 1R8,Pizza
Olympic 76 Pizza,2,4,Church-Wellesley Village,h2LDxrB2hphlIAHur8gR9Q,,1,8 Gloucester Street,38,-79.38473606,43.66674847,M4Y 1L5,Pizza
Pizza Pizza,1,1.5,Corktown,yaGbqAboFEo-ThynBkd-eQ,"""""""['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-3:0', 'Friday 11:0-3:0', 'Saturday 11:0-3:0', 'Sunday 11:0-2:0']""""""",1,107 Front Street E,3,-79.3710947,43.6494848,M5E 1C7,Pizza
Mr Pide,1,4.5,The Danforth,-7BCZH437U5FjmNJ26llkg,"""""""['Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-23:0', 'Saturday 11:0-23:0', 'Sunday 11:0-22:0']""""""",1,800 Danforth Avenue,52,-79.3416051,43.6797669,M4J 1L6,Pizza
Salt and Tobacco,2,4.5,Cabbagetown,hrrPxT846kLGs7ehEtLmRg,"""""""['Monday 17:0-21:0', 'Tuesday 17:0-21:0', 'Wednesday 17:0-21:0', 'Thursday 17:0-21:0', 'Friday 17:0-21:30', 'Saturday 17:0-21:30', 'Sunday 17:0-21:0']""""""",1,521 Parliament Street,10,-79.3681704,43.6653639,M4X 1P3,Pizza
Diamond Pizza,1,2,East York,t2GtB-aiOzrNnuGxZV190g,"""""""['Monday 11:0-0:30', 'Tuesday 11:0-0:30', 'Wednesday 11:0-0:30', 'Thursday 11:0-0:30', 'Friday 11:0-1:0', 'Saturday 11:0-1:0', 'Sunday 11:0-23:30']""""""",1,510 Main Street,9,-79.3048792,43.6947165,M4C 4Y2,Pizza
Pizza Park,1,4,Koreatown,z9SkYzD6RkmsdDw1qq3uXA,,1,733 Bloor Street W,13,-79.418602,43.6634306,M6G,Pizza
Maple Leaf House,2,2.5,Etobicoke,67hgX03yotM6MUiKI99rhQ,"""""""['Monday 11:0-1:0', 'Tuesday 11:0-1:0', 'Wednesday 11:0-1:0', 'Thursday 11:0-1:0', 'Friday 11:0-1:0', 'Saturday 11:0-1:0', 'Sunday 11:0-1:0']""""""",1,2749 Lake Shore Boulevard W,6,-79.498597,43.6019054,M8V 1H2,Pizza
Pizzeria Via Mercanti,2,3,Discovery District,dsAcgF6qtZy2m6d_yWCrGQ,,1,87 Elm Street,40,-79.3867086,43.6567857,M5G 0A8,Pizza
Pizza Hut,2,3,Mount Pleasant and Davisville,nQFlHK1UxglOjhblGSgeaw,"""""""['Monday 11:0-23:0', 'Tuesday 11:0-23:0', 'Wednesday 11:0-23:0', 'Thursday 11:0-23:0', 'Friday 11:0-0:0', 'Saturday 11:0-0:0', 'Sunday 12:0-23:0']""""""",1,1386 Av Bayview,6,-79.3734904,43.7006501,M4G 3A1,Pizza
Panzerotto & Pizza 2 For 1,1,2,Church-Wellesley Village,dg3Tv10mdBKR6IAVuNV-nQ,,0,501 Yonge Street,3,-79.3835684,43.6631962,M4Y 1Y4,Pizza
Homebake Pizza Company,2,3.5,High Park,owfd8FWiwn2zxITgYmtaaA,"""""""['Tuesday 15:0-20:0', 'Wednesday 15:0-20:0', 'Thursday 15:0-20:0', 'Friday 14:0-21:0', 'Saturday 14:0-21:0', 'Sunday 14:0-20:0']""""""",0,476 Roncesvalles Ave,5,-79.4517542,43.6532108,M6R 2N4,Pizza
Pizzaiolo,1,2,Riverdale,j4C0NelU_RzYMz0jXS-lMg,,1,698 Queen St E,22,-79.350264,43.6588966,M4M 1G9,Pizza
The Stone Pizza,1,4,Upper Beach,L_GiRGKnEUMW56cRskf5Mw,"""""""['Monday 12:0-20:0', 'Tuesday 12:0-20:0', 'Wednesday 12:0-20:0', 'Thursday 12:0-20:0', 'Friday 12:0-20:0', 'Saturday 12:0-20:0', 'Sunday 12:0-20:0']""""""",1,281 Scarborough Road,8,-79.287124,43.6806528,M4E 3M9,Pizza
Pizza Pizza,1,3,Ryerson,obrbOqA5Pxita02b0rcGrg,"""""""['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-3:0', 'Friday 11:0-3:0', 'Saturday 11:0-3:0', 'Sunday 11:0-2:0']""""""",1,346 Yonge Street,5,-79.3817333,43.6577514,M5B 1R8,Pizza
Napoli Centrale,2,4.5,The Annex,ohEGwJtSqrVd2SD-FKKrUQ,"""""""['Monday 17:0-22:0', 'Tuesday 17:0-22:0', 'Wednesday 17:0-22:0', 'Thursday 17:0-22:0', 'Friday 17:0-23:0', 'Saturday 17:0-23:0', 'Sunday 17:0-22:0']""""""",1,964 Bathurst Street,33,-79.4129745,43.6695182,M5R 3G5,Pizza
Double Double Pizza & Chicken,1,2,The Junction,wo6LUARwQ5sZI-DI9XOdpw,,1,2798 Dundas St W,4,-79.4626899,43.6654909,M6P 2J3,Pizza
Pizza Pizza,2,3,Mount Pleasant and Davisville,qWWVizgVxBaXXbE8Y-7-qA,"""""""['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-3:0', 'Friday 11:0-3:0', 'Saturday 11:0-3:0', 'Sunday 11:0-2:0']""""""",1,2295 Yonge Street,11,-79.3981607,43.7076725,M4P 2C6,Pizza
Pizza Pizza,1,3,Niagara,CtXGSacf8PSx-meVInTBUw,"""""""['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-3:0', 'Friday 11:0-3:0', 'Saturday 11:0-3:0', 'Sunday 11:0-2:0']""""""",1,655 Queen Street W,4,-79.404198,43.6469736,M6J 1E6,Pizza
Freshslice Pizza,1,3,Downtown Core,vROhHLGsyLh9oC9GNXJBfQ,,1,250 Dundas Street W,5,-79.389177,43.6547776,M5G 1V6,Pizza
Mammas Pizza,1,4,Harbourfront,tlGch0ojsV8VoktvwbKMzg,"""""""['Monday 11:0-0:0', 'Tuesday 11:0-0:0', 'Wednesday 11:0-0:0', 'Thursday 11:0-1:0', 'Friday 11:0-1:0', 'Saturday 11:0-1:0', 'Sunday 11:0-23:0']""""""",1,249 Queens Quay W,4,-79.38626186,43.63867646,M5J 2N5,Pizza
Golden Pizza,3,3.5,The Danforth,x-BB2AVFmS01i6GLQ22_9Q,,1,2360 Danforth Ave,5,-79.3063712,43.687359,M4C 1K7,Pizza
Tutti Pizzeria,1,4,Yorkville,NGr7u6mAhcEcjFu8r9njSg,"""""""['Monday 11:30-19:0', 'Tuesday 11:30-19:0', 'Wednesday 11:30-19:0', 'Thursday 11:30-19:0', 'Friday 11:30-19:0', 'Saturday 11:30-19:0']""""""",1,100 Bloor Street W,36,-79.3912183,43.6697101,M5S 3L7,Pizza
Pizza Nova,2,3,Church-Wellesley Village,PbIjlAXsM99Km2SwrDw4aw,,1,568 Church St,16,-79.3812562,43.6661045,M4Y 2C9,Pizza
FBI PIZZA,2,3,Etobicoke,q3uuXi_U-Jqxsk5Nx1Iomw,"""""""['Monday 11:0-0:0', 'Tuesday 11:0-0:0', 'Wednesday 11:0-0:0', 'Thursday 11:0-0:0', 'Friday 11:0-2:0', 'Saturday 11:0-2:0', 'Sunday 11:0-0:0']""""""",1,2336 Lake Shore Boulevard W,75,-79.488022,43.616765,M8V 1B8,Pizza
La Mona's,2,2,Parkdale,FMb6y8iLrM37Zy0jCzs1cA,"""""""['Monday 10:0-1:0', 'Tuesday 10:0-1:0', 'Wednesday 10:0-1:0', 'Thursday 10:0-1:0', 'Friday 10:0-3:0', 'Saturday 10:0-3:0', 'Sunday 10:0-0:0']""""""",1,1210 King Street W,3,-79.4278714,43.6389498,M6K 1G4,Pizza
Pizza Pizza,1,2.5,Leslieville,XXXb0ANM2vU37VnAAZvlVQ,"""""""['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-3:0', 'Friday 11:0-3:0', 'Saturday 11:0-3:0', 'Sunday 11:0-2:0']""""""",1,1252 Gerrard Street E,3,-79.32825208,43.67099523,M4L 1Y6,Pizza
F'Amelia,3,3.5,Cabbagetown,MLQeuiL9rqOq_rDKGEcU0A,"""""""['Monday 17:0-22:0', 'Tuesday 17:0-23:0', 'Wednesday 17:0-23:0', 'Thursday 17:0-23:0', 'Friday 17:0-23:0', 'Saturday 17:0-23:0', 'Sunday 17:0-23:0']""""""",1,12 Amelia Street,83,-79.368594,43.6674629,M4X 1E1,Pizza
Bitondo's Pizzeria,1,4,Little Italy,aIBvcOjkAURJJ-UH0G-s0g,"""""""['Monday 11:0-23:0', 'Tuesday 11:0-23:0', 'Wednesday 11:0-23:0', 'Thursday 11:0-23:0', 'Friday 11:0-23:0', 'Saturday 11:0-23:0', 'Sunday 11:0-23:0']""""""",1,11 Clinton Street,105,-79.4133282,43.6538683,M6J 2N7,Pizza
Pizza e Pazzi,2,2.5,Etobicoke,aYKicBsSzLKr76_bvsURZA,,0,9th Street Lakeshore Boulevard,7,-79.5076076,43.6002871,M8V,Pizza
Queen Slice Pizza & Pita,1,2.5,Downtown Core,fBgUT-V7F66kNOkv56fCnA,,1,177 College Street,8,-79.3940426,43.6588003,M5T 1P7,Pizza
St. Louis Bar & Grill,2,3,Downtown Core,_ESIk0hZa3MdyxEsOlKv5Q,"""""""['Monday 11:0-0:0', 'Tuesday 11:0-0:0', 'Wednesday 11:0-0:0', 'Thursday 11:0-0:0', 'Friday 11:0-2:0', 'Saturday 11:0-2:0', 'Sunday 11:0-0:0']""""""",1,528 Yonge St,41,-79.3842337,43.6637863,M4Y 1X9,Pizza
Magic Oven,2,3,Corktown,msJmDVMEd2fOnO5GEuWsoA,"""""""['Monday 11:0-23:0', 'Tuesday 11:0-23:0', 'Wednesday 11:0-23:0', 'Thursday 11:0-23:0', 'Friday 11:0-23:0', 'Saturday 11:0-23:0', 'Sunday 16:0-22:0']""""""",0,360 Queen Street East,27,-79.3639722,43.6559734,M5A 1T2,Pizza
Slice of the Mediterranean,1,3,Discovery District,cXjnotNqhUcAxoSIohPDxA,,0,"""""""171 Dundas Street W, Unit 2""""""",4,-79.3862686,43.6551752,M5G 1C7,Pizza
Pi Co,2,4,Yorkville,#NAME?,"""""""['Monday 11:0-21:0', 'Tuesday 11:0-21:0', 'Wednesday 11:0-21:0', 'Thursday 11:0-0:0', 'Friday 11:0-0:0', 'Saturday 11:0-0:0', 'Sunday 11:0-0:0', 'Sunday 11:0-21:0']""""""",1,1200 Bay Street,30,-79.3898095,43.6700032,M5R 2A5,Pizza
Pizzeria Libretto,2,3.5,Financial District,XT25YpQoNDuzAZHur-HZ8g,"""""""['Monday 11:30-23:0', 'Tuesday 11:30-23:0', 'Wednesday 11:30-23:0', 'Thursday 11:30-23:0', 'Friday 11:30-23:0', 'Saturday 11:30-23:0', 'Sunday 11:30-23:0']""""""",1,155 University Avenue,182,-79.3848424,43.6485343,M5H 3B7,Pizza
Mamma's Pizza,2,2.5,Downtown Core,lCMOdWehkmMbb-BY4B4XxA,"""""""['Monday 11:0-0:0', 'Tuesday 11:0-0:0', 'Wednesday 11:0-0:0', 'Thursday 11:0-0:0', 'Friday 11:0-1:0', 'Saturday 11:0-1:0', 'Sunday 11:0-23:0']""""""",1,127 Yonge Street,7,-79.3784558,43.650905,M5C 1X3,Pizza
Parlour Deep Dish Pizza,3,2,St. Lawrence,cUykVQ_VHEzwfU53cFvxhA,,1,38 Wellington St E,5,-79.3750687,43.6484529,M5E 1C9,Pizza
Pizza Rustica,2,3,Entertainment District,E9b73ETPw0VYUJ2_YSJJdQ,"""""""['Monday 10:0-3:0', 'Tuesday 10:0-3:0', 'Wednesday 10:0-3:0', 'Thursday 10:0-3:0', 'Friday 10:0-3:0', 'Saturday 10:0-3:0', 'Sunday 10:0-3:0']""""""",1,37 Blue Jays Way,125,-79.391932,43.6450877,M5V 9G9,Pizza
Boston Pizza,2,3,Entertainment District,7ZJ_qv18n7nzbry5bsq2Pg,"""""""['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-2:0', 'Friday 11:0-2:0', 'Saturday 11:0-2:0', 'Sunday 11:0-2:0']""""""",1,"""""""250 Front Street  W, Unit 1C201""""""",40,-79.38855314,43.64413921,M5V 3G5,Pizza
Mamma's Pizza,1,3,Entertainment District,UTj2l1Cdc6PFdPzVtJDndg,"""""""['Monday 11:0-0:0', 'Tuesday 11:0-0:0', 'Wednesday 11:0-0:0', 'Thursday 11:0-2:0', 'Friday 11:0-2:0', 'Saturday 11:0-2:0', 'Sunday 11:0-0:0']""""""",1,405 Richmond Street W,16,-79.3954226,43.6479015,M5V 1X3,Pizza
Magic Oven,2,3.5,Downtown Core,zZoWJPYXK4AwBh0tn5pmsw,"""""""['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:30', 'Friday 11:0-22:30', 'Saturday 11:0-22:30', 'Sunday 12:0-22:0']""""""",0,6 Wellesley Street W,48,-79.3850847,43.66492985,M4Y 1E7,Pizza
Pizza Flora,1,3,Roncesvalles,sT9oX8vDwD9btDakUM2H5w,"""""""['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-23:0', 'Saturday 11:0-23:0', 'Sunday 12:0-21:0']""""""",1,167 Roncesvalles Avenue,18,-79.448125,43.64426,M6R 2L2,Pizza
Pizzaiolo,2,2,Downtown Core,tBnkwWamzdO6X25sfV0Fyg,"""""""['Monday 10:0-23:0', 'Tuesday 10:0-23:0', 'Wednesday 10:0-23:0', 'Thursday 10:0-23:0', 'Friday 10:0-23:0', 'Saturday 10:0-23:0', 'Sunday 10:0-23:0']""""""",1,104 Yonge Street,10,-79.3781243,43.6498025,M5H 1A1,Pizza
Pizza Nova,1,2.5,Upper Beach,UQW34W90XPb5nCGBDVQPVA,"""""""['Monday 11:0-1:0', 'Tuesday 11:0-1:0', 'Wednesday 11:0-1:0', 'Thursday 11:0-1:0', 'Friday 11:0-2:0', 'Saturday 11:0-2:0', 'Sunday 11:0-0:0']""""""",1,1614 Queen Street E,3,-79.31648254,43.66650958,M4L 1G4,Pizza
Corrado's,1,4.5,Entertainment District,Grr2wJ3nYD_7qUyespDglA,"""""""['Monday 11:0-21:0', 'Tuesday 11:0-21:0', 'Wednesday 11:0-21:0', 'Thursday 11:0-21:0', 'Friday 11:0-4:0', 'Saturday 12:0-4:0', 'Sunday 12:0-21:0']""""""",1,118 John Street,170,-79.39063707,43.64829396,M5V 2E2,Pizza
Casa Di Giorgios,2,4,Upper Beach,Huo1lJmVkdqvFuLtA74Nhw,"""""""['Monday 16:0-22:0', 'Tuesday 16:0-22:0', 'Wednesday 16:0-22:0', 'Thursday 16:0-22:0', 'Friday 16:0-23:0', 'Saturday 16:0-22:0', 'Sunday 16:0-22:0']""""""",1,1646 Queen St E,48,-79.3152179,43.66684,M4L 1G3,Pizza
180 Secondi,2,4,Yonge and St. Clair,Erf_MwkL0Gls3tCJvz41-A,"""""""['Monday 11:30-21:0', 'Tuesday 11:30-21:0', 'Wednesday 11:30-21:0', 'Thursday 11:30-21:0', 'Friday 11:30-21:0', 'Saturday 17:0-21:0', 'Sunday 17:0-21:0']""""""",0,"""""""21 St Clair Avenue W, Unit B""""""",34,-79.3949431,43.6876962,M4V 1K6,Pizza
Keele Ur Hunger,2,3,The Junction,#NAME?,"""""""['Monday 11:0-1:0', 'Tuesday 11:0-1:0', 'Wednesday 11:0-1:0', 'Thursday 11:0-1:0', 'Friday 11:0-2:0', 'Saturday 11:0-2:0', 'Sunday 11:0-1:0']""""""",1,2798 Dundas Street W,5,-79.4627296,43.6655097,M6P 1Y5,Pizza
