"name","price_range","stars","neighborhood","business_id","hours","is_open","address","review_count","longitude","latitude","postal_code","cuisine"
"The Greek Grill","2","4","East York","aO94Wsh2VzrgdCXu26OJEQ","['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-22:0', 'Saturday 11:0-22:0', 'Sunday 11:0-22:0']","1","128 O'Connor Drive","50","-79.350145","43.693571","M4J 2S4","Mediterranean"
"Souvlaki Express","2","3.5","Corktown","az96D46s3o6e4bvjIX_R-Q","['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-22:0', 'Saturday 11:0-22:0']","1","348 Queen Street E","24","-79.3643882","43.6556339","M5A 1T1","Mediterranean"
"Anatolia Fine Foods & Coffee","3","4","Etobicoke","a5LPHftunsV3OciDaumJXQ","['Tuesday 9:0-16:0', 'Wednesday 9:0-16:0', 'Thursday 9:0-16:0', 'Friday 9:0-16:0', 'Saturday 10:0-18:0', 'Sunday 10:0-18:0']","1","5122 Dundas Street W","4","-79.532839","43.6443124","M9A 1C2","Mediterranean"
"Chick Fiesta","1","4","Scarborough","AIasveRX0245WeAH0C46Uw","['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-23:0', 'Saturday 11:0-23:0', 'Sunday 11:0-22:0']","1","699 Markham Road, Unit 1","10","-79.22569387","43.76163979","M1H 2R5","Mediterranean"
"Souvlaki Hut","2","3.5","Scarborough","ASJnzKDBspQLeDhWNxZURg","['Monday 11:0-21:0', 'Tuesday 11:0-21:0', 'Wednesday 11:0-21:0', 'Thursday 11:0-21:0', 'Friday 11:0-21:0', 'Saturday 11:0-21:0', 'Sunday 12:0-20:0']","1","285  Port Union Road","13","-79.1406402","43.789116","M1C 2L3","Mediterranean"
"70 Down","2","3","Yorkville","AYTlIG4ys4UozaZi_q4L5w","['Monday 11:30-22:0', 'Tuesday 11:30-22:0', 'Wednesday 11:30-0:0', 'Thursday 17:0-22:30', 'Friday 17:0-22:30', 'Saturday 17:0-22:30', 'Sunday 11:30-22:0']","1","70 Yorkville Avenue","12","-79.3909664","43.6713528","M5R 1B9","Mediterranean"
"The Portuguese Chicken Guys","1","3.5","Dufferin Grove","AZa8IcKIZM_rmFF6AREb6g","['Monday 11:0-21:0', 'Tuesday 11:0-21:0', 'Wednesday 11:0-21:0', 'Thursday 11:0-21:0', 'Friday 11:0-21:0', 'Saturday 12:0-20:0', 'Sunday 12:0-20:0']","1","898 College Street","24","-79.4256272","43.6538629","M6H 1A4","Mediterranean"
"Olio","2","4","Etobicoke","A8Mw21Wxt4Ao-3aA-a5feQ","['Monday 6:0-0:0', 'Tuesday 6:0-0:0', 'Wednesday 6:0-0:0', 'Thursday 6:0-0:0', 'Friday 6:0-0:0', 'Saturday 7:0-0:0', 'Sunday 7:0-0:0']","1","801 Dixon Road","22","-79.5863624","43.6878627","M9W 1J5","Mediterranean"
"Salad House","1","4.5","Church-Wellesley Village","bebSq0oaQdgPX4tAPkgDlw","['Monday 11:0-17:0', 'Tuesday 11:0-17:0', 'Wednesday 11:0-17:0', 'Thursday 11:0-17:0', 'Friday 11:0-17:0']","1","13 Hayden Street","37","-79.3855593","43.6695636","M4W 3T5","Mediterranean"
"Ouzeri","2","3.5","The Danforth","bGoGHSWHvhftHMWWxQXYbw","['Monday 12:0-22:0', 'Tuesday 12:0-22:0', 'Wednesday 12:0-22:0', 'Thursday 12:0-22:0', 'Friday 12:0-23:0', 'Saturday 12:0-23:0', 'Sunday 12:0-22:0']","1","500 Danforth Avenue","122","-79.3488696","43.6782159","M4K 1P6","Mediterranean"
"Souv Like","1","4.5","The Danforth","blxcciomidl5td-QTSsg5Q","['Monday 11:0-1:0', 'Tuesday 11:0-1:0', 'Wednesday 11:0-1:0', 'Thursday 11:0-1:0', 'Friday 11:0-5:0', 'Saturday 11:0-5:0', 'Sunday 11:0-1:0']","1","708 Pape Avenue","8","-79.3453141","43.6795232","M4K 3S7","Mediterranean"
"Villa Madina","2","2","Yonge and Eglinton","bS1QYpfEw7oIteDfTzpH8A","","1","2300 Yonge Street","12","-79.3990982","43.7070824","M4P 1E4","Mediterranean"
"District Oven","3","3.5","Dufferin Grove","bwnd-yoJUsJk2-TrrmsHpw","['Monday 17:30-22:30', 'Tuesday 17:30-22:30', 'Wednesday 17:30-22:30', 'Thursday 17:30-22:30', 'Friday 17:30-1:0', 'Saturday 17:30-1:0', 'Sunday 10:0-15:0']","1","842 College Street","37","-79.4232214","43.6543718","M6H 1A2","Mediterranean"
"Pita Lite","1","2.5","Willowdale","BIADaC12YjYdKKRuY2dlyg","['Monday 11:0-0:0', 'Tuesday 11:0-0:0', 'Wednesday 11:0-0:0', 'Thursday 11:0-0:0', 'Friday 11:0-3:0', 'Saturday 11:0-3:0', 'Sunday 12:0-0:0']","1","4910 Yonge Street","14","-79.4117162","43.7641301","M2N 5N5","Mediterranean"
"Zeytouna Restaurant","1","3","Downtown Core","BXg7KQWfxNF5774IU02rEw","['Monday 11:0-1:0', 'Tuesday 11:0-1:0', 'Wednesday 11:0-1:0', 'Thursday 11:0-1:0', 'Friday 11:0-4:0', 'Saturday 11:0-4:0', 'Sunday 11:0-1:0']","1","171 Dundas Street W","27","-79.3862375","43.6551093","M5G 1C7","Mediterranean"
"Falafel World","1","4","Bloor-West Village","cen0cy8yRG4DQSR_8xcupQ","['Monday 10:0-22:0', 'Tuesday 10:0-22:0', 'Wednesday 10:0-22:0', 'Thursday 10:0-22:0', 'Friday 10:0-22:0', 'Saturday 10:0-20:0', 'Sunday 10:0-20:0']","1","2396 Bloor Street W","49","-79.48260329","43.6498612","M6S 1P5","Mediterranean"
"The Opera House Grill","1","3.5","Riverdale","c-fOJM0NzMx1ACV9PPZNhg","['Monday 11:30-22:0', 'Tuesday 11:30-22:0', 'Wednesday 11:30-22:0', 'Thursday 11:30-22:0', 'Friday 11:30-22:0', 'Saturday 11:30-22:0', 'Sunday 11:30-22:0']","1","737 Queen Street E","9","-79.34875589","43.65906227","M4M 1H1","Mediterranean"
"Pappas Grill","2","2.5","Greektown","c_P-PDv_1omKKKmeCJxG8w","['Monday 11:0-23:0', 'Tuesday 11:0-23:0', 'Wednesday 11:0-23:0', 'Thursday 11:0-23:0', 'Friday 11:0-0:0', 'Saturday 10:30-0:0', 'Sunday 10:30-23:0']","1","440 Danforth Avenue","65","-79.3506751","43.6777938","M4K 1P4","Mediterranean"
"Bairrada Churrasqueira Grill","2","3","The Junction","CfxikFi4mOK7vHc5BqCuLw","['Monday 10:30-20:0', 'Wednesday 10:30-20:0', 'Thursday 10:30-20:0', 'Friday 10:30-20:0', 'Saturday 10:30-20:0', 'Sunday 10:0-20:0']","1","2293 St Clair Avenue W","14","-79.4781006","43.6699451","M6N 1K9","Mediterranean"
"Perla Restaurant","2","3.5","Little Italy","CotnZvwxCubcWqsG2hK0gw","","1","539 College St","11","-79.4115051","43.6554828","M6G 1A9","Mediterranean"
"Alcoa Bakery","1","4","Wychwood","Cx5oz2bHHa62W248CR1B4w","['Monday 4:30-22:0', 'Tuesday 4:30-22:0', 'Wednesday 4:30-22:0', 'Thursday 4:30-22:0', 'Friday 4:30-22:0', 'Saturday 4:30-22:0', 'Sunday 4:30-22:0']","1","1147 Davenport Road","16","-79.4315547","43.6744014","M6H 2G4","Mediterranean"
"Estiatorio VOLOS","3","4","Financial District","C6vH0qzmcerMkiJy3VO9qA","['Monday 11:30-22:0', 'Tuesday 11:30-22:0', 'Wednesday 11:30-22:0', 'Thursday 11:30-22:0', 'Friday 11:30-22:0', 'Saturday 17:0-22:30']","1","133 Richmond Street W","207","-79.3848513","43.6500952","M5H 2L3","Mediterranean"
"Roma1090","2","3.5","Dovercourt","C7bK6Sd0LcvH7SOAjQu3LA","['Monday 15:0-0:0', 'Tuesday 15:0-0:0', 'Wednesday 15:0-0:0', 'Thursday 11:0-1:0', 'Friday 11:0-1:0', 'Saturday 11:0-1:0', 'Sunday 11:0-1:0']","1","1090 Bloor Street W","21","-79.4341132","43.6601487","M6H","Mediterranean"
"Smash Ping Pong Lounge","2","4.5","Riverdale","dvOW0RTqmwQTB_ZmNm2Wag","['Monday 12:0-23:30', 'Tuesday 12:0-23:30', 'Wednesday 12:0-23:30', 'Thursday 12:0-1:0', 'Friday 12:0-2:0', 'Saturday 12:0-2:0', 'Sunday 12:0-23:30']","1","672 Queen Street E","9","-79.3512793","43.658686","M4M 1G8","Mediterranean"
"Mr. Greek Express","1","2.5","Willowdale","dz-d37YpPGgAmT17A9HJTQ","['Monday 11:0-22:30', 'Tuesday 11:0-22:30', 'Wednesday 11:0-22:30', 'Thursday 11:0-22:30', 'Friday 11:0-22:30', 'Saturday 11:0-22:0', 'Sunday 11:0-22:0']","1","4914 Yonge Street","14","-79.4119378","43.7641493","M2N 5N5","Mediterranean"
"The 6 Burger Bar","1","5","Scarborough","d16qDWj9zxpi0XGWBjZR8Q","['Monday 11:0-20:0', 'Tuesday 11:0-20:0', 'Wednesday 11:0-20:0', 'Thursday 11:0-20:0', 'Friday 11:0-20:0', 'Saturday 11:0-21:0', 'Sunday 11:0-19:0']","1","3 Chelwood Road","4","-79.27585009","43.72535607","M1K 2K5","Mediterranean"
"Ali Baba's Restaurant","2","4","Etobicoke","DBzIH3gX6Qf2hedvHb02UA","['Monday 10:30-23:0', 'Tuesday 10:30-23:0', 'Wednesday 10:30-23:0', 'Thursday 10:30-23:0', 'Friday 10:30-23:0', 'Saturday 10:30-23:0', 'Sunday 10:30-23:0']","1","229 Rexdale Boulevard","13","-79.5759965","43.7126504","M9W 1P7","Mediterranean"
"Mr Souvlaki","1","2.5","Etobicoke","DGPo_cIF9fHkfgYQkxhiMQ","","1","3300 Bloor Street W","3","-79.5224123","43.6451696","M8X 1E9","Mediterranean"
"Bairrada Churrasqueira Grill","2","3.5","Dufferin Grove","DLkaSKMoeeQO-_1C_lzh2A","['Tuesday 10:30-23:0', 'Wednesday 10:30-23:0', 'Thursday 10:30-23:0', 'Friday 10:30-23:0', 'Saturday 10:30-23:0', 'Sunday 10:0-20:0']","1","1000 College Street","91","-79.4286487","43.653136","M6H 1A7","Mediterranean"
"Pan On the Danforth","2","3.5","The Danforth","DuzxF9yWIxYqt4jDKw_bbA","['Monday 12:0-23:0', 'Tuesday 12:0-23:0', 'Wednesday 12:0-23:0', 'Thursday 12:0-23:0', 'Friday 12:0-0:0', 'Saturday 12:0-0:0', 'Sunday 12:0-23:0']","1","516 Ave Danforth","113","-79.3486848","43.6783585","M4K 1P6","Mediterranean"
"Pita Land","1","3.5","Downtown Core","DYkC6U-wa5gtwMFOV0EBYg","['Monday 10:0-4:0', 'Tuesday 10:0-4:0', 'Wednesday 10:0-4:0', 'Thursday 10:0-4:0', 'Friday 10:0-3:0', 'Saturday 11:0-3:0', 'Sunday 11:0-3:0']","1","102 Gerrard St E","35","-79.377009","43.6603678","M5B 1G9","Mediterranean"
"Friendly Greek","2","3","The Danforth","D48b2jHZDuWsnqvFLLvuew","['Monday 11:0-23:0', 'Tuesday 11:0-23:0', 'Wednesday 11:0-23:0', 'Thursday 11:0-23:0', 'Friday 11:0-2:0', 'Saturday 11:0-2:0', 'Sunday 11:0-23:0']","1","494 Danforth Avenue","8","-79.3490736","43.6782668","M4K 1P6","Mediterranean"
"Louis Souvlaki & Grill","2","3.5","Scarborough","D5XAErxJj5VbQjaQypb4Ig","['Monday 11:0-21:0', 'Tuesday 11:0-21:0', 'Wednesday 11:0-21:0', 'Thursday 11:0-21:0', 'Friday 11:0-21:0', 'Saturday 11:0-21:0', 'Sunday 11:0-21:0']","1","371 Old Kingston Road, Unit 12A","7","-79.169624","43.782833","M1C 1B7","Mediterranean"
"Falafel House","1","3","Yorkville","fzotjiGSsNRIO_OGNVG3IA","","1","760 Yonge Street","25","-79.3866477","43.6695027","M4Y 2B5","Mediterranean"
"Alexandros Take-Out","1","3.5","The Danforth","FCqMWanlmta0fIGXWkSshQ","['Monday 11:0-4:0', 'Tuesday 11:0-4:0', 'Wednesday 11:0-4:0', 'Thursday 11:0-4:0', 'Friday 11:0-16:0', 'Saturday 11:0-16:0', 'Sunday 11:0-16:0']","1","484 Danforth Avenue","30","-79.3492654","43.6782251","M4K 1P6","Mediterranean"
"Baba Geddo","1","3","Entertainment District","FFHumlHPngG8fqq3wnqqcA","['Monday 11:0-20:0', 'Tuesday 11:0-20:0', 'Wednesday 11:0-20:0', 'Thursday 11:0-20:0', 'Friday 11:0-3:45', 'Saturday 12:0-3:45', 'Sunday 12:0-19:45']","1","69 Duncan Street","11","-79.389434","43.6500616","M5V 2C5","Mediterranean"
"Churrasqueira DO Sardinha","1","2.5","Little Portugal","Fsc3vd7WeKmuJUQPmvv_6A","","1","1213 Dundas Street W","7","-79.4227093","43.6492955","M6J 1X3","Mediterranean"
"Kit Kat Italian Bar & Grill","2","3.5","Entertainment District","FUqvrauxIP8bcI2aVeoXdg","['Monday 11:30-23:30', 'Tuesday 11:30-23:30', 'Wednesday 11:30-23:30', 'Thursday 11:30-0:30', 'Friday 11:30-0:30', 'Saturday 16:0-0:30', 'Sunday 16:0-22:30']","1","297 King Street W","138","-79.3901407","43.6463534","M5V 1J5","Mediterranean"
"Palace Restaurant","3","4","The Danforth","F4oqITK8h5tKZJPaaXOTog","['Monday 11:0-23:0', 'Tuesday 11:0-23:0', 'Wednesday 11:0-23:0', 'Thursday 11:0-23:0', 'Friday 11:0-0:0', 'Saturday 11:0-0:0', 'Sunday 11:0-23:0']","1","722 Pape Avenue","9","-79.3454776","43.6798345","M4K 3S7","Mediterranean"
"Akropolis Pastries","1","4.5","The Danforth","gEt2b4t34Zz3Q2HzkrT53g","","1","708 Danforth Ave","12","-79.3434874","43.6794873","M4J 1L1","Mediterranean"
"Jimmy the Greek","1","2","Scarborough","gpjBp9QsM0YhudR-N3j8EQ","","1","300 Borough Drive","6","-79.2566547","43.7768747","M1P 4P5","Mediterranean"
"Q's Shawarma","2","4.5","Etobicoke","GAgEoHcf4PSuZRS5Zd3ltA","['Monday 11:0-21:0', 'Tuesday 11:0-21:0', 'Wednesday 11:0-21:0', 'Thursday 11:0-21:0', 'Friday 11:0-21:0', 'Saturday 11:0-20:0']","1","1075 Martin Grove Road","7","-79.5755415","43.7019234","M9W 4W6","Mediterranean"
"BPC Best Portuguese Chicken","1","4","Etobicoke","GI4xM8NdeP6-1b7GVNbLiQ","['Monday 10:0-20:0', 'Tuesday 10:0-20:0', 'Wednesday 10:0-20:0', 'Thursday 10:0-20:0', 'Friday 10:0-20:0', 'Saturday 10:0-20:0', 'Sunday 10:0-15:0']","1","942 The Queensway","33","-79.5124433","43.624332","M8Z 1P4","Mediterranean"
"Souvlaki Hut","2","3.5","The Beach","Gk3YpwgiQf47YKkAUZtQTw","['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-23:0', 'Saturday 11:0-23:0', 'Sunday 11:0-22:0']","1","2100 Queen Street E","12","-79.2960483","43.66923701","M4E 1E8","Mediterranean"
"Alexandria Falafel","1","3","Parkdale","GlVFfWKY7p0CKLC-bfTalw","","1","1233 Queen St W","15","-79.430167","43.6419088","M6K 1L5","Mediterranean"
"Corrado's","1","4.5","Entertainment District","Grr2wJ3nYD_7qUyespDglA","['Monday 11:0-21:0', 'Tuesday 11:0-21:0', 'Wednesday 11:0-21:0', 'Thursday 11:0-21:0', 'Friday 11:0-4:0', 'Saturday 12:0-4:0', 'Sunday 12:0-21:0']","1","118 John Street","170","-79.39063707","43.64829396","M5V 2E2","Mediterranean"
"Alleycatz Restaurant Jazz Bar","2","2.5","Mount Pleasant and Davisville","GRTKpAPV523YqJpD3g4VOg","['Monday 17:0-2:0', 'Tuesday 17:0-2:0', 'Wednesday 17:0-2:0', 'Thursday 17:0-2:0', 'Friday 17:0-2:0', 'Saturday 17:0-2:0', 'Sunday 17:0-2:0']","1","2409 Yonge Street","57","-79.3987051","43.7103604","M4P 2E7","Mediterranean"
"Mr Greek Express","2","3","Scarborough","GU2zUNDbnn_u46Gz4-qi9A","","1","6015 Steeles Avenue E","6","-79.2538336","43.8354445","M1V 5P7","Mediterranean"
"Ricarda's","3","3.5","Entertainment District","G2Z-4U6cDsDQvT6v3FzYmA","['Monday 7:0-22:0', 'Tuesday 7:0-22:0', 'Wednesday 7:0-22:0', 'Thursday 7:0-22:30', 'Friday 7:0-22:30', 'Saturday 9:0-22:30', 'Sunday 9:0-22:0']","1","134 Peter Street","17","-79.3936807","43.6484621","M5V 2H2","Mediterranean"
"Carmen","3","4","West Queen West","G8qvbhfbCyMAeZzYrbmZxA","['Monday 18:0-21:0', 'Tuesday 18:0-21:0', 'Wednesday 18:0-21:0', 'Thursday 18:0-21:0', 'Friday 18:0-21:0', 'Saturday 11:0-21:0', 'Sunday 11:0-21:0']","1","922 Queen Street W","106","-79.41584095","43.64488011","M5T 2L9","Mediterranean"
"Asteria Souvlaki Place","2","3.5","The Danforth","hMEVbme_dTIwpQ1iphPOLA","['Monday 11:30-21:0', 'Tuesday 11:30-21:0', 'Wednesday 11:30-21:0', 'Thursday 11:30-22:0', 'Friday 11:30-22:30', 'Saturday 11:30-22:30', 'Sunday 12:0-21:0']","1","292 Danforth Avenue","41","-79.3542519","43.6773763","M4K 1N6","Mediterranean"
"Big Pita","2","3.5","Corktown","h-Il9oq7rJKkRTIEg9uIOw","['Monday 11:0-21:0', 'Tuesday 11:0-21:0', 'Wednesday 11:0-21:0', 'Thursday 11:0-21:0', 'Friday 11:0-21:0', 'Saturday 11:0-21:0', 'Sunday 11:0-21:0']","1","115 Front Street","5","-79.3707486","43.6494762","M5A 4S5","Mediterranean"
"Souvlaki House","1","3","Downtown Core","IEH1v6d2wP8EqQSrYfArtQ","['Monday 11:0-20:30', 'Tuesday 11:0-20:30', 'Wednesday 11:0-20:30', 'Thursday 11:0-20:30', 'Friday 11:0-20:30', 'Saturday 11:0-18:30']","1","109 Mccaul Street","4","-79.39105164","43.65379608","M5T","Mediterranean"
"OPA! of Greece North York City Centre","2","3.5","Willowdale","IfUPAiF3qMPi27gi-_UZzg","['Monday 10:0-19:30', 'Tuesday 10:0-19:30', 'Wednesday 10:0-19:30', 'Thursday 10:0-19:30', 'Friday 10:0-19:30', 'Saturday 11:0-18:0', 'Sunday 11:0-18:0']","1","5150 Yonge Street","3","-79.4131633","43.7686976","M2N 6L6","Mediterranean"
"Cava","3","4","Yonge and St. Clair","IiG1_hV_TyQgLzh2j8Zncg","['Monday 17:0-22:0', 'Tuesday 17:0-22:0', 'Wednesday 17:0-22:0', 'Thursday 17:0-22:0', 'Friday 17:0-22:0', 'Saturday 11:0-14:0', 'Sunday 11:0-14:0']","1","1560 Yonge Street","114","-79.3950445","43.6895611","M4T 2S9","Mediterranean"
"Folia Grill","1","4","East York","jIMuSdcZspFK6bXsf7XwsQ","['Monday 11:30-22:0', 'Tuesday 11:30-22:0', 'Wednesday 11:30-22:0', 'Thursday 11:30-22:0', 'Friday 11:30-22:0', 'Saturday 11:30-22:0', 'Sunday 11:30-21:0']","1","1031 Pape Avenue","40","-79.3485515","43.6887604","M4K 3W1","Mediterranean"
"Legends Sports Lounge","2","2.5","Greektown","jMArQJmtwg7wKfS7ApY2pg","['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-2:0', 'Friday 11:0-2:0', 'Saturday 11:0-2:0', 'Sunday 11:0-2:0']","1","774 Danforth Avenue","8","-79.3420392","43.6794721","M4J 1L5","Mediterranean"
"Osmow's","1","3.5","Scarborough","jMArT7rSpW3Be8CaI6wo-w","['Monday 11:0-22:0', 'Tuesday 11:0-23:0', 'Wednesday 11:0-23:0', 'Thursday 11:0-23:0', 'Friday 11:0-23:0', 'Saturday 12:0-23:0', 'Sunday 12:0-22:0']","1","790 Military Trail","28","-79.196561","43.7899669","M1E 4P7","Mediterranean"
"Diamond Pizza","1","2","East York","jrKevZeYifGCMxRXS-E1Yw","","1","1349 Danforth Road","10","-79.328809","43.68613343","M4J 1N1","Mediterranean"
"Brazil Bakery and Pastry","1","4","Brockton Village","j2U2vs4WWlF6SR5SS_D1lA","","1","1566 Dundas Street W","26","-79.43412599","43.64990783","M6K 1T8","Mediterranean"
"Churrasqueira Do Sardinha","1","3.5","Little Italy","JePdoHGJ2kWRQkfGx0T34Q","['Monday 9:0-20:0', 'Tuesday 9:0-20:0', 'Wednesday 9:0-20:0', 'Thursday 9:0-20:0', 'Friday 8:0-20:30', 'Saturday 8:0-20:0']","1","707 College Street W","13","-79.4181485","43.6551083","M6G 1C2","Mediterranean"
"Esquire Restaurant","2","3.5","Scarborough","Jn17OhYIWrSlXHI3bpZsLQ","['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-2:0', 'Friday 11:0-4:0', 'Saturday 11:0-4:0', 'Sunday 11:0-22:0']","1","2581 Victoria Park Avenue","48","-79.322455","43.7743268","M1T 1A4","Mediterranean"
"Pantheon Restaurant","2","4","Greektown","Jo3Cpvf8fpfcAIFG3TagbQ","['Monday 11:0-22:30', 'Tuesday 11:0-22:30', 'Wednesday 11:0-22:30', 'Thursday 11:0-23:0', 'Friday 11:0-23:0', 'Saturday 11:0-0:0', 'Sunday 11:0-23:0']","1","407 Danforth Avenue","207","-79.3513343","43.6775523","M4K 1P1","Mediterranean"
"Cantanhede O Bairradino","2","4","Wallace Emerson","JqCPbQ02W0Jbxrp6X94KQA","['Tuesday 9:0-21:0', 'Wednesday 9:0-21:0', 'Thursday 9:0-21:0', 'Friday 9:0-21:0', 'Saturday 9:0-21:0', 'Sunday 9:0-17:0']","1","662 Lansdowne Avenue","28","-79.4449107","43.6625541","M6H 3Y8","Mediterranean"
"Ilhas De Bruma","2","4","Brockton Village","JrD90K-V1tfPWbWjPgSXmA","['Tuesday 12:0-22:0', 'Wednesday 12:0-22:0', 'Thursday 12:0-22:0', 'Friday 12:0-22:0', 'Saturday 12:0-22:0', 'Sunday 12:0-22:0']","1","1136 College Street W","8","-79.433657","43.652334","M6H 1B5","Mediterranean"
"Feta and Olives","1","2.5","Harbourfront","JWESGRCfnmfROiCF-P6aNA","","1","16 Yonge St","8","-79.3759552","43.643375","M5E 2A1","Mediterranean"
"Villa Madina","1","4","Downtown Core","Jx_yt96GM7_teICxgmpxjg","","1","372 Yonge Street","3","-79.3822655","43.6587236","M5G 2K9","Mediterranean"
"OPA! of Greece Royal Bank Plaza","2","2.5","Financial District","keRbHz0ERWTn2Y8sSHhraQ","['Monday 7:0-19:0', 'Tuesday 7:0-19:0', 'Wednesday 7:0-19:0', 'Thursday 7:0-19:0', 'Friday 7:0-19:0']","1","Royal Bank Plaza, 200 Bay St","6","-79.3803184","43.6470922","M5J","Mediterranean"
"Frank's Kitchen","3","4.5","Little Italy","kKC7UTcHZM3zLfT97x3msg","['Tuesday 18:0-22:30', 'Wednesday 18:0-22:30', 'Thursday 18:0-22:30', 'Friday 18:0-22:30', 'Saturday 18:0-22:30', 'Sunday 18:0-22:30']","1","588 College Street","118","-79.4134999","43.6553108","M6G 1B3","Mediterranean"
"Jump Restaurant","3","3.5","Downtown Core","kuJRRmmmDUXqwM6kNihXXA","['Monday 12:0-0:0', 'Tuesday 12:0-0:0', 'Wednesday 12:0-0:0', 'Thursday 12:0-0:0', 'Friday 12:0-0:0', 'Saturday 17:0-0:0']","1","Commerce Court East, 18 Wellington Street W","136","-79.37809874","43.64788567","M5L 1G4","Mediterranean"
"The Elm Tree Restaurant","2","4.5","Downtown Core","kYD9E14AijONhJ7rFsyLrg","['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-22:0', 'Saturday 16:30-22:0', 'Sunday 16:30-22:0']","1","43 Elm Street","124","-79.38375841","43.65745568","M5G 1H1","Mediterranean"
"Hot Shawarma","1","3","West Queen West","kZh-0f291AiayMgs1EqwIQ","['Monday 11:0-23:0', 'Tuesday 11:0-23:0', 'Wednesday 11:0-23:0', 'Thursday 11:0-23:0', 'Friday 11:0-4:0', 'Saturday 11:0-4:0', 'Sunday 11:0-22:0']","1","1181 W Queen Street","8","-79.427059","43.6425668","M6J 1J4","Mediterranean"
"Mr Souvlaki","1","3.5","Entertainment District","KDxN6LT95YIKUc2-Cpgc2A","","1","200 Front St W","6","-79.3860066","43.6446094","M5V 3K2","Mediterranean"
"Yianni's Kitchen","1","3.5","St. Lawrence","K0gZ9EQrzbVY_S8eY2GNsw","","1","93 Front St E","11","-79.3717741","43.6490516","M5E","Mediterranean"
"Kalyvia On the Danforth","2","3.5","Greektown","ldUwLnF4grOEXE-LXN94QA","['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-22:0', 'Saturday 11:0-23:0', 'Sunday 11:0-22:0']","1","420 Danforth Avenue","46","-79.3509223","43.6777591","M4K 1P3","Mediterranean"
"Golden Diner Family Restaurant","2","3","Church-Wellesley Village","lDkKSL4AT2faZwClvCvLnw","['Monday 7:0-21:30', 'Tuesday 7:0-21:30', 'Wednesday 7:0-21:30', 'Thursday 7:0-21:30', 'Friday 7:0-21:30', 'Saturday 7:0-21:30', 'Sunday 7:0-21:30']","1","105 Carlton Street","22","-79.3773938","43.6621695","M5B 1M1","Mediterranean"
"New York Cafe","1","3.5","Riverdale","lf-H2l65FE0oluEco-m4KA","['Monday 7:0-23:0', 'Tuesday 7:0-23:0', 'Wednesday 7:0-23:0', 'Thursday 7:0-23:0', 'Friday 7:0-1:0', 'Saturday 7:0-1:0', 'Sunday 7:0-23:0']","1","757 Broadview Avenue","33","-79.3586501","43.6760389","M4K 2P6","Mediterranean"
"Falafel Queen","1","3","Alexandra Park","lF5m5NQePUtZidiRzNOVNQ","['Monday 11:0-5:0', 'Tuesday 11:0-5:0', 'Wednesday 11:0-5:0', 'Thursday 11:0-5:0', 'Friday 11:0-5:0', 'Saturday 11:0-5:0', 'Sunday 11:0-5:0']","1","576 Queen St W","15","-79.403695","43.647473","M5V 2B5","Mediterranean"
"Cafe California Restaurant","2","3.5","Church-Wellesley Village","lGQdnscJ2J8MXBoWx3-SRw","['Monday 11:30-22:30', 'Tuesday 11:30-22:30', 'Wednesday 11:30-22:30', 'Thursday 11:30-22:30', 'Friday 11:30-23:30', 'Saturday 11:30-23:30', 'Sunday 11:30-22:30']","1","538 Church Street","54","-79.3808122","43.6647891","M4Y 2E1","Mediterranean"
"Alexandros Take-Out","1","3.5","Harbourfront","l2WFLLHJnO0cCheozTaRXQ","['Monday 11:0-4:0', 'Tuesday 11:0-4:0', 'Wednesday 11:0-4:0', 'Thursday 11:0-4:0', 'Friday 11:0-5:0', 'Saturday 11:0-5:0', 'Sunday 11:0-4:0']","1","5 Queens Quay W","84","-79.3751715","43.6414328","M5J 2H1","Mediterranean"
"Mam Green Salad","1","4.5","Financial District","mNnivjpQEf8A6pqNChILRg","['Monday 10:30-15:30', 'Tuesday 10:30-15:30', 'Wednesday 10:30-15:30', 'Thursday 10:30-15:30', 'Friday 10:30-15:30']","1","220 Bay Street","16","-79.3798304","43.6476234","M5L 1E9","Mediterranean"
